player_id,match_id,goals,marks,tackles,disposals
1552,3,0,4,3,20
1546,3,1,12,9,15
1547,3,0,7,3,23
1532,3,0,6,7,19
1159,3,0,5,8,17
1125,3,3,7,7,24
1140,3,0,5,6,27
1146,3,0,7,5,17
1147,3,1,3,6,38
1123,3,1,3,5,38
1157,3,1,6,0,14
1128,3,0,9,5,26
1137,3,1,5,2,21
1144,3,0,10,2,24
1143,3,0,7,4,32
1134,3,2,9,5,38
1156,3,0,4,6,20
1139,3,0,9,2,17
1145,3,0,7,10,17
1124,3,0,4,2,28
1158,3,1,8,2,33
1155,3,3,6,7,30
1262,4,2,10,2,21
1255,4,0,3,4,15
1251,4,1,4,3,16
1272,4,0,9,3,38
1267,4,1,5,7,30
1248,4,1,10,5,25
1275,4,1,12,5,18
1269,4,2,8,0,20
1268,4,1,6,6,25
1257,4,0,4,2,25
1245,4,1,7,6,24
1243,4,1,5,1,19
1279,4,0,8,4,17
1263,4,1,9,5,26
1242,4,5,5,1,12
1276,4,2,10,7,20
1252,4,2,2,1,18
1264,4,3,9,4,33
1362,4,0,5,2,19
1394,4,0,6,8,28
1365,4,0,11,2,29
1386,4,1,4,6,34
1381,4,1,12,8,22
1385,4,0,9,7,26
1395,4,1,8,4,10
1398,4,1,7,0,23
1380,4,3,6,4,39
1361,4,1,4,6,12
1399,4,5,4,0,21
1392,4,0,5,3,26
1363,4,3,3,1,10
1388,4,1,9,4,12
1377,4,0,9,10,26
1370,4,0,7,4,28
1372,4,2,7,8,21
1379,4,0,10,10,29
1611,5,1,6,10,23
1607,5,1,3,3,23
1615,5,8,6,2,17
1605,5,3,6,5,21
1625,5,2,4,5,22
1613,5,0,10,2,11
1603,5,1,10,2,38
1614,5,2,3,4,17
1629,5,1,3,2,15
1601,5,1,8,5,16
1632,5,1,9,7,30
1617,5,0,9,4,26
1620,5,0,5,5,18
1619,5,0,12,10,25
1609,5,1,10,10,19
1622,5,3,4,0,22
1608,5,0,7,8,33
1618,5,1,7,8,28
1115,5,1,10,2,19
1102,5,0,7,4,18
1100,5,4,8,4,22
1109,5,3,2,5,22
1082,5,2,7,6,15
1090,5,2,5,2,18
1094,5,1,6,5,25
1097,5,3,2,3,17
1081,5,3,2,0,19
1091,5,2,5,5,28
1104,5,0,7,3,23
1099,5,0,10,9,29
1120,5,1,7,3,24
1111,5,1,5,2,21
1089,5,1,9,10,17
1119,5,3,8,3,23
1108,5,0,5,3,30
1113,5,0,7,2,20
1646,6,1,7,2,30
1653,6,0,10,6,25
1641,6,0,4,2,16
1649,6,0,6,2,22
1651,6,1,6,6,21
1662,6,1,7,2,17
1668,6,3,10,3,22
1650,6,1,2,3,16
1659,6,0,6,5,24
1652,6,2,8,3,35
1645,6,1,9,3,19
1664,6,2,7,5,35
1674,6,0,5,4,20
1678,6,3,3,8,28
1643,6,2,3,2,14
1655,6,3,5,3,40
1666,6,3,5,4,20
1675,6,0,6,5,20
1040,6,1,7,8,40
1006,6,1,6,8,26
1020,6,1,11,10,29
1005,6,3,9,0,18
1010,6,0,3,2,39
1029,6,1,10,3,12
1014,6,4,5,2,12
1032,6,0,5,8,35
1013,6,4,8,0,16
1004,6,0,10,6,26
1011,6,4,10,8,35
1037,6,1,10,4,28
1024,6,0,5,5,17
1017,6,0,9,5,16
1033,6,2,7,5,19
1021,6,3,4,5,23
1001,6,0,6,7,27
1030,6,5,3,0,19
1410,7,1,10,3,31
1438,7,1,4,6,13
1408,7,1,8,8,25
1420,7,0,8,4,26
1434,7,0,5,4,39
1436,7,3,5,1,22
1427,7,0,3,5,20
1405,7,1,9,8,35
1403,7,3,4,0,10
1406,7,2,3,3,22
1415,7,1,9,0,23
1422,7,0,2,5,12
1407,7,4,3,1,16
1423,7,0,9,5,12
1440,7,0,12,8,19
1428,7,1,6,0,11
1418,7,2,9,4,29
1433,7,1,9,5,21
1573,7,4,5,4,25
1589,7,8,6,4,20
1592,7,1,6,8,24
1598,7,0,10,5,21
1597,7,0,6,7,38
1579,7,0,7,7,23
1576,7,0,12,2,20
1596,7,2,7,4,28
1577,7,1,5,3,30
1587,7,0,8,8,21
1591,7,1,3,2,33
1565,7,1,6,9,17
1586,7,2,7,1,19
1570,7,2,6,5,14
1600,7,0,5,6,35
1563,7,4,5,5,17
1590,7,0,8,4,22
1564,7,0,5,9,29
1465,8,1,12,8,20
1446,8,0,5,8,22
1476,8,4,5,5,23
1462,8,0,8,5,26
1461,8,2,4,5,19
1471,8,0,8,4,17
1454,8,0,10,4,18
1463,8,2,10,2,18
1472,8,0,5,2,13
1468,8,0,5,2,35
1469,8,1,10,2,18
1452,8,0,6,6,22
1474,8,4,7,1,14
1470,8,0,6,5,23
1478,8,1,8,8,27
1457,8,1,6,2,38
1451,8,0,12,4,30
1459,8,3,8,3,31
1516,8,2,4,3,17
1498,8,1,2,3,14
1519,8,1,9,5,14
1492,8,3,5,5,16
1504,8,0,10,2,24
1484,8,0,9,1,21
1495,8,1,11,4,30
1496,8,0,7,1,16
1520,8,1,6,5,28
1481,8,1,10,6,18
1489,8,0,6,4,28
1513,8,2,5,1,13
1517,8,0,5,6,18
1510,8,0,6,7,33
1499,8,1,7,6,40
1493,8,6,8,3,20
1485,8,0,9,4,37
1500,8,0,3,5,40
1342,9,0,5,4,38
1345,9,0,7,6,24
1352,9,2,4,0,19
1324,9,1,6,1,22
1354,9,0,12,10,20
1336,9,1,4,5,25
1335,9,3,4,3,17
1353,9,2,4,6,37
1346,9,0,9,7,19
1343,9,0,4,6,26
1330,9,1,4,4,18
1322,9,2,8,3,40
1341,9,0,6,10,21
1329,9,1,4,8,20
1355,9,1,4,7,40
1326,9,2,10,4,20
1339,9,2,9,3,27
1323,9,2,10,5,11
1189,9,0,11,10,28
1182,9,1,7,1,16
1191,9,2,4,2,14
1200,9,1,9,3,22
1167,9,1,12,7,27
1195,9,0,8,9,26
1187,9,0,8,5,22
1181,9,3,2,4,11
1184,9,0,7,3,14
1171,9,1,11,3,30
1186,9,0,7,9,17
1183,9,4,7,5,17
1165,9,0,3,4,39
1193,9,3,8,0,14
1166,9,1,9,7,23
1192,9,1,6,8,27
1162,9,3,5,1,22
1199,9,2,6,0,25
1518,10,2,5,1,21
1502,10,0,4,4,22
1485,10,0,6,8,28
1486,10,2,7,6,21
1513,10,6,6,3,23
1510,10,1,10,5,24
1516,10,0,9,3,14
1514,10,0,10,4,18
1492,10,2,6,4,11
1496,10,2,4,0,10
1508,10,2,4,6,31
1484,10,2,5,1,10
1515,10,0,9,8,30
1495,10,1,8,2,28
1509,10,1,12,2,24
1512,10,1,7,7,24
1520,10,1,10,2,25
1481,10,0,8,7,21
1590,10,1,6,3,20
1579,10,2,9,2,23
1595,10,0,10,2,23
1599,10,2,4,6,23
1587,10,0,5,5,18
1580,10,1,5,7,31
1586,10,2,4,5,16
1576,10,0,4,7,16
1585,10,3,5,2,11
1573,10,2,7,1,16
1591,10,2,3,8,24
1593,10,0,8,2,10
1575,10,1,5,0,10
1582,10,1,4,2,20
1566,10,2,5,1,21
1568,10,0,8,2,24
1588,10,2,5,3,39
1563,10,2,8,2,20
1258,11,0,4,4,24
1243,11,1,4,1,20
1279,11,4,5,3,23
1261,11,0,6,9,15
1255,11,5,8,4,14
1272,11,1,7,2,37
1253,11,2,7,6,24
1246,11,1,3,5,24
1256,11,0,8,4,21
1257,11,0,6,10,25
1276,11,0,3,4,31
1251,11,3,4,2,18
1275,11,0,9,4,30
1267,11,1,4,8,15
1270,11,0,10,4,20
1241,11,2,8,2,10
1268,11,1,8,2,15
1245,11,1,6,6,31
1408,11,1,9,7,18
1432,11,0,10,10,20
1429,11,2,4,5,22
1425,11,2,7,9,18
1412,11,0,7,5,35
1435,11,3,4,7,39
1439,11,2,9,0,13
1420,11,1,5,4,35
1427,11,1,10,3,38
1401,11,1,5,6,21
1437,11,0,8,8,22
1403,11,2,6,1,16
1417,11,2,8,5,25
1418,11,1,3,6,39
1409,11,2,6,1,10
1415,11,2,2,4,19
1430,11,1,7,2,23
1416,11,0,6,5,21
1341,12,0,9,8,22
1335,12,3,8,1,20
1331,12,2,10,5,19
1351,12,0,6,2,22
1349,12,0,5,4,20
1356,12,2,7,3,36
1358,12,0,4,2,25
1357,12,1,6,2,29
1323,12,1,3,2,12
1336,12,2,6,3,35
1350,12,2,9,0,25
1360,12,1,6,10,27
1332,12,1,9,1,23
1345,12,1,11,8,21
1348,12,1,3,2,23
1359,12,0,10,3,32
1355,12,0,7,6,21
1328,12,3,4,1,16
1059,12,2,7,1,15
1043,12,0,3,6,20
1056,12,1,7,2,26
1074,12,1,7,2,13
1045,12,0,5,6,28
1060,12,1,6,2,22
1064,12,0,4,2,15
1051,12,1,3,6,32
1079,12,1,10,2,18
1050,12,1,9,2,39
1055,12,4,4,8,28
1049,12,1,7,3,23
1053,12,0,8,3,38
1048,12,0,7,2,25
1068,12,0,4,5,40
1041,12,1,4,2,20
1063,12,0,10,5,23
1071,12,3,4,2,21
1387,13,3,10,0,19
1397,13,0,8,6,39
1370,13,1,10,5,22
1361,13,0,9,6,23
1368,13,1,9,7,33
1377,13,0,11,10,16
1363,13,3,10,0,23
1383,13,2,2,2,13
1378,13,3,5,3,32
1375,13,3,3,2,35
1374,13,1,9,7,39
1398,13,3,9,1,15
1365,13,0,8,8,18
1381,13,0,11,2,23
1369,13,0,7,7,12
1379,13,0,9,7,27
1384,13,0,8,8,27
1367,13,4,10,3,11
1692,13,0,12,8,17
1714,13,0,3,4,32
1699,13,1,6,5,28
1682,13,1,12,8,26
1695,13,0,9,3,24
1702,13,3,5,3,13
1711,13,3,9,3,15
1684,13,0,9,2,23
1691,13,2,8,0,21
1720,13,1,10,8,39
1693,13,1,9,4,32
1687,13,0,4,7,22
1681,13,3,4,1,21
1717,13,1,5,3,30
1686,13,0,9,5,26
1690,13,0,4,4,27
1713,13,0,12,8,15
1700,13,2,5,4,16
1665,14,1,9,5,25
1660,14,1,3,3,14
1644,14,1,5,1,15
1642,14,3,3,5,18
1677,14,1,6,8,15
1661,14,2,3,5,40
1669,14,1,5,7,22
1679,14,0,5,8,40
1654,14,1,4,0,18
1645,14,1,10,7,30
1659,14,1,4,5,21
1655,14,0,5,4,33
1656,14,0,9,2,35
1646,14,0,8,7,24
1658,14,0,12,3,26
1653,14,0,11,6,28
1667,14,2,8,8,40
1663,14,2,8,6,27
1190,14,0,8,8,27
1165,14,1,8,5,34
1170,14,0,9,5,33
1163,14,3,6,2,16
1191,14,1,5,3,19
1192,14,0,5,4,31
1171,14,0,11,2,24
1169,14,3,3,2,11
1183,14,4,9,4,13
1193,14,2,8,0,22
1178,14,1,10,2,32
1189,14,0,4,8,23
1198,14,1,7,5,23
1177,14,2,4,4,18
1172,14,0,9,2,18
1173,14,1,8,4,26
1182,14,0,6,6,15
1162,14,0,2,0,22
1018,15,0,11,9,29
1025,15,1,4,5,18
1009,15,0,9,6,28
1040,15,3,8,5,32
1012,15,3,9,3,24
1007,15,1,4,3,28
1006,15,2,7,2,28
1022,15,1,4,5,21
1015,15,4,3,5,15
1001,15,0,12,6,27
1030,15,0,2,4,12
1004,15,0,9,7,25
1016,15,0,5,2,35
1038,15,0,5,3,12
1005,15,4,8,1,25
1027,15,1,4,6,10
1013,15,4,7,0,20
1002,15,1,12,2,22
1286,15,1,5,4,10
1314,15,0,4,5,24
1294,15,1,11,3,25
1292,15,2,2,4,21
1303,15,3,9,0,13
1311,15,0,3,7,31
1309,15,2,9,5,18
1310,15,0,5,6,20
1296,15,5,2,0,14
1318,15,2,7,10,26
1295,15,2,9,9,20
1302,15,1,8,6,26
1312,15,2,8,4,20
1285,15,1,12,8,25
1301,15,0,11,3,22
1281,15,2,5,3,35
1287,15,0,7,8,35
1319,15,1,5,5,20
1457,16,1,10,5,30
1454,16,0,10,5,25
1458,16,1,5,7,24
1461,16,3,5,4,25
1446,16,0,8,6,34
1453,16,0,6,3,15
1460,16,3,7,0,19
1441,16,2,8,3,18
1479,16,1,9,2,35
1472,16,0,10,6,17
1476,16,1,7,4,28
1452,16,3,3,2,31
1442,16,1,8,6,28
1464,16,3,9,2,30
1444,16,0,3,6,28
1471,16,0,8,7,15
1475,16,1,6,5,10
1474,16,1,6,0,20
1622,16,0,4,2,15
1620,16,0,10,5,16
1636,16,0,8,5,13
1606,16,5,8,4,33
1626,16,0,10,6,34
1634,16,0,12,9,15
1632,16,1,8,7,21
1625,16,1,5,2,19
1635,16,4,3,4,19
1613,16,0,5,4,25
1611,16,0,6,5,18
1637,16,2,9,2,24
1608,16,0,8,5,38
1629,16,3,3,3,14
1619,16,0,9,9,20
1617,16,1,3,7,36
1623,16,2,9,5,24
1602,16,2,8,4,21
1232,17,0,5,9,22
1210,17,0,4,0,13
1227,17,0,6,8,15
1235,17,0,3,2,38
1240,17,1,8,8,21
1238,17,2,4,5,36
1218,17,0,3,3,21
1236,17,0,6,5,28
1234,17,2,6,4,20
1217,17,0,9,5,40
1202,17,3,8,5,10
1216,17,2,8,7,27
1239,17,3,6,3,23
1222,17,0,6,7,22
1237,17,4,5,7,22
1206,17,0,6,6,30
1211,17,0,6,7,39
1201,17,0,4,4,21
1537,17,0,8,10,19
1551,17,1,2,3,22
1542,17,3,6,2,16
1545,17,2,7,8,31
1549,17,2,6,7,28
1529,17,1,9,10,16
1558,17,1,4,3,21
1527,17,1,4,7,27
1540,17,5,10,4,15
1557,17,1,6,4,20
1555,17,0,9,4,26
1521,17,0,8,7,17
1546,17,0,6,10,18
1525,17,0,4,2,18
1528,17,3,4,2,25
1544,17,1,7,6,20
1553,17,0,5,7,13
1552,17,2,8,8,34
1119,18,1,4,7,25
1089,18,2,11,7,24
1105,18,0,6,2,18
1118,18,0,9,3,40
1092,18,1,10,3,30
1117,18,0,4,5,29
1100,18,0,4,7,26
1098,18,0,7,6,25
1087,18,0,8,6,38
1115,18,1,6,3,16
1120,18,2,10,2,23
1093,18,1,12,10,28
1088,18,1,4,3,38
1091,18,1,8,2,25
1099,18,0,11,6,26
1104,18,3,6,8,24
1110,18,0,5,2,35
1084,18,3,8,1,10
1133,18,2,9,0,15
1137,18,1,10,4,23
1143,18,2,4,3,27
1132,18,1,7,3,14
1146,18,1,5,0,25
1142,18,1,7,6,25
1155,18,0,4,6,23
1158,18,1,9,3,30
1126,18,3,2,0,20
1153,18,0,11,7,15
1150,18,3,9,4,32
1140,18,0,4,6,21
1147,18,1,8,2,29
1129,18,0,8,8,34
1127,18,0,10,1,10
1144,18,3,9,2,37
1152,18,2,4,1,14
1139,18,0,6,5,19
1564,19,0,6,3,22
1597,19,1,7,5,38
1580,19,3,8,5,38
1563,19,2,5,4,24
1572,19,0,4,1,19
1561,19,1,10,3,23
1588,19,2,4,2,25
1573,19,1,10,3,17
1581,19,2,6,2,32
1577,19,1,11,2,19
1592,19,2,3,3,37
1594,19,1,12,2,15
1587,19,2,12,10,27
1599,19,2,9,7,23
1569,19,1,4,3,22
1583,19,2,8,0,19
1585,19,1,7,5,17
1595,19,0,5,4,14
1446,19,1,6,6,30
1461,19,5,8,1,19
1456,19,1,10,6,18
1468,19,2,10,4,28
1458,19,0,3,6,33
1447,19,0,5,3,21
1455,19,4,3,2,16
1445,19,1,5,4,12
1462,19,0,12,8,20
1441,19,2,8,4,22
1467,19,1,8,7,19
1463,19,0,10,4,17
1480,19,0,6,8,25
1451,19,0,4,9,15
1442,19,2,8,2,27
1478,19,0,9,7,34
1444,19,3,9,4,27
1457,19,3,8,4,21
1489,20,0,10,5,21
1494,20,0,6,2,25
1496,20,1,3,4,12
1504,20,0,4,4,11
1510,20,3,4,3,25
1485,20,2,5,2,23
1500,20,3,4,2,33
1495,20,1,5,8,30
1515,20,1,6,7,21
1482,20,2,9,4,16
1506,20,0,10,3,31
1518,20,0,3,1,14
1508,20,0,10,6,34
1512,20,1,4,2,24
1481,20,0,8,3,24
1501,20,1,4,3,10
1519,20,1,7,3,24
1483,20,2,4,2,25
1322,20,1,7,6,39
1357,20,0,11,9,24
1334,20,2,6,1,21
1352,20,0,8,3,23
1333,20,0,5,7,19
1332,20,1,9,2,22
1345,20,0,7,8,25
1326,20,2,7,5,36
1330,20,1,4,3,17
1336,20,1,3,4,22
1353,20,0,10,7,35
1354,20,0,11,10,20
1337,20,0,6,6,20
1324,20,0,5,3,10
1321,20,2,7,0,16
1359,20,1,6,6,20
1342,20,2,4,2,39
1340,20,0,10,2,19
1226,21,1,2,0,25
1219,21,1,7,8,25
1208,21,1,5,8,19
1210,21,1,9,0,17
1213,21,2,5,1,18
1205,21,2,7,5,25
1218,21,2,10,4,17
1222,21,1,4,5,16
1227,21,0,8,6,21
1209,21,2,4,3,33
1220,21,1,5,3,20
1225,21,0,7,5,16
1217,21,3,7,3,21
1204,21,0,4,2,22
1212,21,0,10,6,33
1223,21,2,11,3,16
1230,21,3,2,4,10
1206,21,0,9,2,27
1655,21,1,5,3,22
1668,21,1,5,3,22
1680,21,2,10,1,23
1672,21,0,9,4,31
1656,21,0,4,6,35
1646,21,0,11,10,22
1670,21,1,3,7,39
1667,21,1,9,6,21
1649,21,0,8,1,20
1669,21,2,8,2,35
1674,21,0,8,5,10
1645,21,1,4,7,16
1664,21,0,8,7,36
1651,21,2,7,4,31
1659,21,0,8,2,22
1677,21,0,11,10,24
1654,21,3,6,5,20
1665,21,0,9,3,19
1548,22,1,7,8,25
1549,22,0,4,8,39
1546,22,0,11,6,22
1525,22,0,7,4,17
1544,22,1,12,7,24
1556,22,1,3,1,14
1543,22,1,2,0,11
1547,22,6,8,4,38
1557,22,1,9,2,23
1538,22,3,9,4,25
1534,22,0,5,2,10
1541,22,7,3,2,22
1542,22,1,8,4,13
1533,22,1,7,3,33
1529,22,0,5,4,26
1527,22,2,12,7,18
1528,22,1,4,2,13
1552,22,0,8,2,37
1187,22,0,10,9,23
1180,22,0,9,3,30
1196,22,1,6,3,34
1182,22,1,9,6,20
1190,22,2,7,7,26
1176,22,0,4,5,18
1177,22,3,10,5,10
1183,22,3,2,3,24
1181,22,4,3,1,22
1165,22,1,5,8,24
1166,22,2,10,5,23
1194,22,0,8,6,36
1191,22,6,10,3,19
1162,22,1,6,2,22
1193,22,0,3,1,23
1186,22,0,4,10,27
1173,22,1,3,2,23
1199,22,0,9,4,11
1132,23,1,9,0,12
1146,23,0,5,1,19
1153,23,0,9,7,18
1144,23,1,4,4,20
1155,23,1,7,5,34
1158,23,1,7,4,28
1148,23,1,8,2,10
1159,23,1,8,2,25
1134,23,4,8,7,29
1130,23,2,8,2,13
1121,23,3,4,0,23
1129,23,0,5,6,39
1124,23,0,6,4,23
1125,23,3,9,7,28
1156,23,0,4,4,16
1143,23,2,9,4,27
1145,23,1,7,7,19
1135,23,0,4,8,22
1003,23,1,6,2,26
1019,23,0,8,0,23
1005,23,1,3,3,13
1020,23,0,10,10,16
1032,23,1,3,4,32
1024,23,1,5,0,19
1021,23,4,5,4,20
1013,23,1,2,1,19
1010,23,3,4,4,26
1016,23,1,8,3,25
1015,23,2,10,2,21
1009,23,1,10,6,23
1002,23,1,5,7,18
1031,23,0,6,7,28
1023,23,1,5,4,13
1018,23,1,9,8,27
1012,23,0,6,2,21
1001,23,0,11,7,25
1623,24,2,3,2,26
1637,24,1,10,1,17
1602,24,0,6,5,39
1608,24,0,7,6,34
1603,24,0,8,3,37
1612,24,0,6,10,28
1630,24,5,10,0,23
1635,24,3,7,2,13
1616,24,1,7,4,31
1611,24,0,4,5,20
1615,24,0,4,4,17
1624,24,0,12,2,30
1640,24,0,10,4,37
1601,24,1,7,2,11
1620,24,1,5,5,18
1607,24,3,9,4,25
1628,24,2,9,2,20
1626,24,3,6,5,25
1367,24,0,5,1,23
1392,24,0,11,2,20
1373,24,2,10,1,21
1372,24,2,3,5,33
1362,24,0,7,8,25
1370,24,0,10,6,26
1378,24,0,10,6,35
1365,24,0,9,7,17
1399,24,4,3,1,14
1393,24,0,6,2,26
1381,24,0,5,9,22
1397,24,0,7,5,26
1382,24,2,5,5,14
1369,24,0,10,2,14
1395,24,4,8,3,19
1375,24,1,10,7,20
1390,24,0,9,4,18
1400,24,2,7,2,20
1275,25,1,7,2,17
1258,25,0,6,3,39
1244,25,0,5,9,22
1259,25,1,4,6,16
1255,25,4,7,4,13
1278,25,0,5,10,19
1270,25,1,6,6,14
1277,25,0,4,4,21
1280,25,0,3,7,27
1269,25,3,10,2,16
1265,25,0,10,4,35
1263,25,0,10,5,24
1266,25,2,9,3,25
1241,25,0,9,6,17
1261,25,0,8,10,16
1251,25,1,4,2,12
1276,25,2,9,8,24
1242,25,1,2,4,13
1063,25,1,10,7,22
1067,25,0,8,3,16
1065,25,2,9,1,18
1047,25,2,5,5,16
1069,25,4,9,2,11
1057,25,3,2,1,19
1049,25,1,5,2,19
1075,25,0,6,10,17
1074,25,1,6,4,18
1079,25,1,12,9,16
1048,25,0,6,1,15
1051,25,1,7,2,27
1042,25,0,10,2,23
1060,25,2,8,5,11
1050,25,1,5,8,38
1043,25,1,6,5,34
1073,25,0,8,3,16
1054,25,3,5,0,24
1699,26,1,4,6,32
1682,26,0,11,10,25
1696,26,0,12,7,29
1690,26,0,10,6,29
1720,26,1,3,7,20
1709,26,0,11,2,25
1687,26,2,3,2,20
1700,26,1,4,3,20
1716,26,0,10,3,21
1707,26,2,8,4,12
1693,26,0,5,2,20
1698,26,0,4,5,38
1719,26,2,5,3,11
1692,26,0,6,3,23
1705,26,3,9,0,10
1706,26,1,3,6,22
1703,26,0,11,10,30
1701,26,1,11,3,21
1318,26,2,7,6,20
1301,26,0,11,4,29
1315,26,0,2,0,12
1314,26,0,4,7,10
1289,26,0,8,3,22
1313,26,3,4,4,18
1284,26,0,8,3,37
1303,26,1,9,2,14
1299,26,2,5,7,38
1309,26,0,6,2,12
1298,26,1,5,0,16
1287,26,1,6,4,22
1320,26,0,8,8,36
1302,26,4,8,4,20
1304,26,1,5,8,30
1282,26,0,11,9,28
1312,26,0,4,2,14
1308,26,1,4,4,36
1111,27,2,3,3,11
1089,27,1,12,4,27
1113,27,1,5,6,14
1085,27,1,9,9,16
1088,27,0,3,6,23
1110,27,4,6,2,39
1096,27,1,9,2,40
1106,27,0,10,4,14
1118,27,1,9,6,27
1095,27,0,9,7,15
1112,27,1,6,5,24
1115,27,4,8,3,25
1104,27,1,4,10,16
1092,27,2,10,8,28
1100,27,0,4,3,33
1087,27,1,10,7,21
1081,27,2,9,4,21
1098,27,0,8,8,19
1403,27,1,6,5,10
1433,27,1,3,7,38
1425,27,2,5,9,18
1429,27,1,4,0,23
1422,27,0,6,3,11
1428,27,0,8,2,13
1409,27,0,9,2,19
1424,27,0,6,10,23
1411,27,0,6,3,33
1421,27,1,6,6,23
1431,27,2,8,7,29
1440,27,1,9,5,28
1436,27,1,4,0,23
1401,27,0,7,4,17
1419,27,0,3,2,40
1427,27,0,6,3,31
1438,27,2,7,7,23
1408,27,1,9,10,27
1050,28,1,3,6,22
1041,28,2,3,5,18
1065,28,1,4,3,19
1059,28,2,3,4,11
1045,28,0,7,2,21
1054,28,3,9,1,12
1069,28,4,8,2,20
1078,28,0,5,5,15
1062,28,1,8,2,20
1056,28,2,5,7,20
1076,28,1,3,2,24
1052,28,1,3,8,29
1072,28,0,7,4,33
1055,28,5,6,4,39
1080,28,2,8,1,22
1077,28,1,9,3,33
1053,28,1,3,7,30
1066,28,1,5,4,13
1539,28,2,7,2,31
1560,28,0,9,9,24
1533,28,1,9,8,20
1555,28,0,4,8,28
1531,28,1,5,5,25
1521,28,2,5,4,25
1536,28,0,9,8,40
1550,28,4,5,3,13
1527,28,1,4,7,30
1557,28,3,4,8,37
1551,28,1,5,2,17
1525,28,0,7,4,25
1552,28,1,3,4,21
1553,28,0,10,4,12
1548,28,1,6,5,24
1523,28,3,8,8,33
1542,28,1,9,5,12
1543,28,2,3,3,21
1032,29,1,5,8,22
1004,29,0,8,5,37
1021,29,3,10,2,19
1009,29,0,7,4,21
1028,29,0,4,9,28
1013,29,1,7,1,10
1005,29,1,7,1,17
1018,29,1,8,2,24
1007,29,1,8,2,28
1017,29,0,9,9,27
1008,29,2,9,3,10
1039,29,0,8,2,33
1012,29,1,7,2,22
1003,29,2,7,2,36
1006,29,0,11,5,17
1001,29,0,9,2,19
1030,29,0,10,2,24
1016,29,1,3,7,20
1303,29,2,7,3,11
1295,29,1,7,6,24
1301,29,0,9,4,26
1318,29,1,8,8,25
1291,29,0,7,8,22
1312,29,0,4,5,24
1320,29,1,8,5,40
1290,29,0,7,4,18
1313,29,1,8,0,17
1306,29,0,5,9,21
1296,29,1,6,4,22
1307,29,1,6,1,13
1319,29,3,10,5,12
1299,29,0,5,3,27
1282,29,1,9,9,20
1281,29,2,9,3,33
1309,29,1,10,0,13
1293,29,1,4,6,26
1710,30,3,9,7,20
1693,30,2,3,8,39
1694,30,2,2,3,16
1695,30,1,10,1,16
1686,30,1,10,3,31
1711,30,0,5,1,16
1717,30,0,10,4,25
1718,30,0,4,2,12
1696,30,2,12,6,17
1714,30,0,8,8,31
1708,30,2,8,6,38
1683,30,2,3,1,11
1698,30,0,5,7,31
1688,30,0,8,3,28
1685,30,2,7,4,31
1705,30,2,2,1,18
1682,30,0,9,2,27
1689,30,0,7,3,22
1571,30,4,2,3,22
1597,30,1,4,5,39
1591,30,2,9,6,37
1570,30,2,3,2,20
1596,30,1,6,6,21
1573,30,0,7,0,20
1577,30,0,4,4,29
1569,30,1,4,7,24
1598,30,0,10,7,17
1575,30,3,4,1,23
1576,30,1,7,8,24
